time,voltage,current,power
114.791,0.070,1.3500,0.094
115.062,0.070,1.3500,0.094
115.328,0.070,1.3500,0.094
115.596,0.070,1.3500,0.094
115.858,0.070,1.3500,0.094
116.152,0.070,1.3500,0.094
116.416,0.070,1.3500,0.094
116.684,0.070,1.3500,0.094
116.952,0.070,1.3500,0.094
117.222,0.070,1.3500,0.094
117.508,0.070,1.3500,0.094
117.775,0.070,1.3500,0.094
118.044,0.070,1.3500,0.094
118.313,0.070,1.3500,0.094
118.574,0.070,1.3500,0.094
2021-01-11 23:11:12
time,voltage,current,power
0.060,0.070,1.3500,0.094
0.362,0.280,1.3500,0.378
0.635,0.370,1.3500,0.499
0.902,0.670,1.3500,0.904
1.178,0.670,1.3500,0.904
1.452,0.670,1.3500,0.904
1.725,0.670,1.3500,0.904
1.985,0.670,1.3500,0.904
2.262,0.670,1.3500,0.904
2.535,0.670,1.3500,0.904
2.805,0.670,1.3500,0.904
3.071,0.670,1.3500,0.904
3.344,0.670,1.3500,0.904
3.615,0.670,1.3500,0.904
3.884,0.670,1.3500,0.904
4.150,0.670,1.3500,0.904
4.425,0.670,1.3500,0.904
4.692,0.670,1.3500,0.904
4.966,0.670,1.3500,0.904
5.236,0.670,1.3500,0.904
5.510,0.670,1.3500,0.904
5.785,0.670,1.3500,0.904
6.048,0.670,1.3500,0.904
6.312,0.670,1.3500,0.904
6.591,0.670,1.3500,0.904
6.860,0.670,1.3500,0.904
7.127,0.670,1.3500,0.904
7.604,0.700,0.1390,0.097
7.873,0.690,0.0000,0.000
8.136,0.700,0.0000,0.000
8.401,0.690,0.0000,0.000
8.666,0.690,0.0000,0.000
8.928,0.690,0.0000,0.000
9.190,0.690,0.0000,0.000
9.464,0.690,0.0000,0.000
9.742,0.690,0.0000,0.000
10.010,0.690,0.0000,0.000
10.476,0.690,0.4080,0.281
10.751,0.690,0.4080,0.281
11.218,0.680,0.8190,0.556
11.480,0.680,0.8190,0.556
11.959,0.670,0.8460,0.566
12.270,0.670,1.2290,0.823
12.738,0.660,1.6400,1.082
13.007,0.660,1.6400,1.082
13.486,0.660,1.6900,1.115
13.759,0.660,2.0510,1.353
14.035,0.660,2.0510,1.353
14.302,0.660,2.0510,1.353
14.578,0.660,2.0510,1.353
14.845,0.660,2.0510,1.353
15.112,0.660,2.0510,1.353
15.383,0.660,2.0510,1.353
15.652,0.660,2.0510,1.353
15.919,0.660,2.0510,1.353
16.175,0.660,2.0510,1.353
16.455,0.660,2.0510,1.353
16.725,0.660,2.0510,1.353
16.995,0.660,2.0510,1.353
17.267,0.660,2.0510,1.353
17.541,0.660,2.0510,1.353
17.810,0.660,2.0510,1.353
18.094,0.660,2.0510,1.353
18.364,0.660,2.0510,1.353
18.634,0.660,2.0510,1.353
18.894,0.660,2.0510,1.353
19.164,0.660,2.0510,1.353
19.440,0.660,2.0500,1.353
19.720,0.660,2.0510,1.353
19.984,0.660,2.0510,1.353
20.254,0.660,2.0510,1.353
20.564,0.660,2.0510,1.353
20.834,0.660,2.0510,1.353
21.104,0.660,2.0510,1.353
21.384,0.660,2.0510,1.353
21.654,0.660,2.0510,1.353
21.924,0.660,2.0510,1.353
22.196,0.660,2.0510,1.353
22.471,0.660,2.0510,1.353
22.738,0.660,2.0510,1.353
23.008,0.660,2.0510,1.353
23.276,0.660,2.0510,1.353
23.554,0.660,2.0510,1.353
23.821,0.660,2.0510,1.353
24.090,0.660,2.0510,1.353
24.364,0.660,2.0510,1.353
24.636,0.660,2.0510,1.353
24.908,0.660,2.0510,1.353
25.169,0.660,2.0510,1.353
25.435,0.660,2.0510,1.353
25.719,0.660,2.0510,1.353
25.986,0.660,2.0510,1.353
26.253,0.660,2.0510,1.353
26.522,0.660,2.0510,1.353
26.802,0.660,2.0510,1.353
27.069,0.660,2.0510,1.353
27.339,0.660,2.0510,1.353
27.607,0.660,2.0510,1.353
27.884,0.660,2.0510,1.353
28.150,0.660,2.0510,1.353
28.419,0.660,2.0510,1.353
28.695,0.660,2.0500,1.353
28.966,0.660,2.0510,1.353
29.233,0.660,2.0510,1.353
29.498,0.660,2.0510,1.353
29.775,0.660,2.0510,1.353
30.049,0.660,2.0510,1.353
30.316,0.660,2.0510,1.353
30.584,0.660,2.0510,1.353
30.860,0.660,2.0510,1.353
31.132,0.660,2.0510,1.353
31.399,0.660,2.0510,1.353
31.674,0.660,2.0510,1.353
31.939,0.660,2.0510,1.353
32.214,0.660,2.0510,1.353
32.483,0.660,2.0510,1.353
32.752,0.660,2.0510,1.353
33.021,0.660,2.0510,1.353
33.298,0.660,2.0510,1.353
33.566,0.660,2.0510,1.353
33.828,0.660,2.0510,1.353
34.105,0.660,2.0510,1.353
34.379,0.660,2.0510,1.353
34.649,0.660,2.0510,1.353
34.925,0.660,2.0510,1.353
35.188,0.660,2.0510,1.353
35.462,0.660,2.0510,1.353
35.729,0.660,2.0510,1.353
35.997,0.660,2.0510,1.353
36.259,0.660,2.0510,1.353
36.529,0.660,2.0510,1.353
36.811,0.660,2.0510,1.353
37.086,0.660,2.0510,1.353
37.366,0.660,2.0510,1.353
37.636,0.660,2.0510,1.353
37.906,0.660,2.0510,1.353
38.182,0.660,2.0510,1.353
38.452,0.660,2.0510,1.353
38.719,0.660,2.0510,1.353
38.982,0.660,2.0510,1.353
39.246,0.660,2.0510,1.353
39.521,0.660,2.0510,1.353
39.793,0.660,2.0510,1.353
40.061,0.660,2.0510,1.353
40.329,0.660,2.0510,1.353
40.604,0.660,2.0510,1.353
40.875,0.660,2.0510,1.353
41.149,0.660,2.0510,1.353
41.413,0.660,2.0510,1.353
41.690,0.660,2.0510,1.353
41.948,0.660,2.0510,1.353
42.224,0.660,2.0510,1.353
42.492,0.660,2.0510,1.353
42.762,0.660,2.0510,1.353
43.039,0.660,2.0500,1.353
43.316,0.660,2.0510,1.353
43.580,0.660,2.0510,1.353
43.856,0.660,2.0510,1.353
44.126,0.660,2.0510,1.353
44.406,0.660,2.0510,1.353
44.671,0.660,2.0510,1.353
44.940,0.660,2.0510,1.353
45.205,0.660,2.0510,1.353
45.471,0.660,2.0510,1.353
45.737,0.660,2.0510,1.353
46.004,0.660,2.0510,1.353
46.273,0.660,2.0510,1.353
46.554,0.660,2.0510,1.353
46.824,0.660,2.0510,1.353
47.092,0.660,2.0510,1.353
47.370,0.660,2.0510,1.353
47.643,0.660,2.0510,1.353
47.911,0.660,2.0510,1.353
48.176,0.660,2.0500,1.353
48.452,0.660,2.0510,1.353
48.727,0.660,2.0510,1.353
48.990,0.660,2.0510,1.353
49.259,0.660,2.0510,1.353
49.535,0.660,2.0510,1.353
49.802,0.660,2.0510,1.353
50.071,0.660,2.0510,1.353
50.340,0.660,2.0510,1.353
50.617,0.660,2.0510,1.353
50.886,0.660,2.0510,1.353
51.155,0.660,2.0510,1.353
51.423,0.660,2.0510,1.353
51.701,0.660,2.0510,1.353
51.969,0.660,2.0510,1.353
52.231,0.660,2.0510,1.353
52.499,0.660,2.0510,1.353
52.768,0.660,2.0510,1.353
53.049,0.660,2.0510,1.353
53.317,0.660,2.0510,1.353
53.586,0.660,2.0510,1.353
53.865,0.660,2.0510,1.353
54.138,0.660,2.0510,1.353
54.415,0.660,2.0510,1.353
54.685,0.660,2.0510,1.353
54.954,0.660,2.0510,1.353
55.215,0.660,2.0510,1.353
55.491,0.660,2.0510,1.353
55.765,0.660,2.0510,1.353
56.031,0.660,2.0510,1.353
56.299,0.660,2.0510,1.353
56.575,0.660,2.0510,1.353
56.850,0.660,2.0510,1.353
57.115,0.660,2.0510,1.353
57.391,0.660,2.0510,1.353
57.659,0.660,2.0510,1.353
57.924,0.660,2.0510,1.353
58.187,0.660,2.0510,1.353
58.467,0.660,2.0510,1.353
58.737,0.660,2.0510,1.353
59.007,0.660,2.0510,1.353
59.282,0.660,2.0510,1.353
59.547,0.660,2.0510,1.353
59.824,0.660,2.0510,1.353
60.092,0.660,2.0510,1.353
60.361,0.660,2.0510,1.353
60.628,0.660,2.0510,1.353
60.897,0.660,2.0510,1.353
61.166,0.660,2.0510,1.353
61.429,0.660,2.0510,1.353
61.710,0.660,2.0510,1.353
61.970,0.660,2.0510,1.353
62.243,0.660,2.0510,1.353
62.523,0.660,2.0510,1.353
62.794,0.660,2.0510,1.353
63.084,0.660,2.0510,1.353
63.364,0.660,2.0510,1.353
63.634,0.660,2.0510,1.353
63.914,0.660,2.0510,1.353
64.194,0.660,2.0510,1.353
64.459,0.660,2.0510,1.353
64.719,0.660,2.0510,1.353
64.992,0.660,2.0510,1.353
65.263,0.660,2.0510,1.353
65.543,0.660,2.0510,1.353
65.823,0.660,2.0510,1.353
66.103,0.660,2.0510,1.353
66.394,0.660,2.0510,1.353
66.664,0.660,2.0510,1.353
66.934,0.660,2.0510,1.353
67.217,0.660,2.0510,1.353
67.487,0.660,2.0510,1.353
67.767,0.660,2.0510,1.353
68.036,0.660,2.0510,1.353
68.305,0.660,2.0510,1.353
68.573,0.660,2.0510,1.353
68.841,0.660,2.0510,1.353
69.110,0.660,2.0510,1.353
69.383,0.660,2.0510,1.353
69.659,0.660,2.0500,1.353
69.934,0.660,2.0500,1.353
70.195,0.660,2.0510,1.353
70.465,0.660,2.0510,1.353
70.731,0.660,2.0510,1.353
71.006,0.660,2.0510,1.353
71.268,0.660,2.0510,1.353
71.548,0.660,2.0510,1.353
71.808,0.660,2.0510,1.353
72.078,0.660,2.0510,1.353
72.358,0.660,2.0510,1.353
72.633,0.660,2.0510,1.353
72.893,0.660,2.0510,1.353
73.163,0.660,2.0510,1.353
73.433,0.660,2.0510,1.353
73.713,0.660,2.0510,1.353
73.973,0.660,2.0510,1.353
74.243,0.660,2.0510,1.353
74.513,0.660,2.0510,1.353
74.787,0.660,2.0510,1.353
75.057,0.660,2.0510,1.353
75.337,0.660,2.0510,1.353
75.607,0.660,2.0510,1.353
75.887,0.660,2.0510,1.353
76.167,0.660,2.0510,1.353
76.437,0.660,2.0510,1.353
76.717,0.660,2.0510,1.353
76.987,0.660,2.0510,1.353
77.257,0.660,2.0510,1.353
77.527,0.660,2.0510,1.353
77.817,0.660,2.0510,1.353
78.081,0.660,2.0510,1.353
78.356,0.660,2.0510,1.353
78.668,0.660,2.0510,1.353
78.928,0.660,2.0510,1.353
79.198,0.660,2.0510,1.353
79.478,0.660,2.0510,1.353
79.768,0.660,2.0510,1.353
80.047,0.660,2.0510,1.353
80.328,0.660,2.0510,1.353
80.596,0.660,2.0500,1.353
80.866,0.660,2.0510,1.353
81.140,0.660,2.0510,1.353
81.411,0.660,2.0500,1.353
81.679,0.660,2.0510,1.353
81.947,0.660,2.0510,1.353
82.219,0.660,2.0510,1.353
82.489,0.660,2.0510,1.353
82.759,0.660,2.0510,1.353
83.032,0.660,2.0510,1.353
83.306,0.660,2.0510,1.353
83.578,0.660,2.0510,1.353
83.857,0.660,2.0510,1.353
84.128,0.660,2.0500,1.353
84.438,0.660,2.0510,1.353
84.710,0.660,2.0510,1.353
84.991,0.660,2.0510,1.353
85.261,0.660,2.0510,1.353
85.541,0.660,2.0500,1.353
85.811,0.660,2.0510,1.353
86.101,0.660,2.0510,1.353
86.361,0.660,2.0510,1.353
86.631,0.660,2.0510,1.353
86.904,0.660,2.0510,1.353
87.184,0.660,2.0510,1.353
87.454,0.660,2.0510,1.353
87.734,0.660,2.0510,1.353
88.048,0.660,2.0510,1.353
88.310,0.660,2.0510,1.353
88.590,0.660,2.0510,1.353
88.860,0.660,2.0510,1.353
89.130,0.660,2.0510,1.353
89.400,0.660,2.0510,1.353
89.680,0.660,2.0510,1.353
89.960,0.660,2.0510,1.353
90.234,0.660,2.0510,1.353
90.504,0.660,2.0510,1.353
90.794,0.660,2.0510,1.353
91.054,0.660,2.0510,1.353
91.334,0.660,2.0510,1.353
91.608,0.660,2.0500,1.353
91.880,0.660,2.0510,1.353
92.150,0.660,2.0510,1.353
92.420,0.660,2.0510,1.353
92.690,0.660,2.0510,1.353
92.970,0.660,2.0510,1.353
93.244,0.660,2.0510,1.353
93.513,0.660,2.0510,1.353
93.824,0.660,2.0510,1.353
94.083,0.660,2.0510,1.353
94.374,0.660,2.0510,1.353
94.644,0.660,2.0510,1.353
94.924,0.660,2.0510,1.353
95.193,0.660,2.0510,1.353
95.486,0.660,2.0510,1.353
95.756,0.660,2.0510,1.353
96.026,0.660,2.0510,1.353
96.296,0.660,2.0500,1.353
96.576,0.660,2.0510,1.353
96.846,0.660,2.0510,1.353
97.122,0.660,2.0510,1.353
97.392,0.660,2.0510,1.353
97.672,0.660,2.0510,1.353
97.942,0.660,2.0510,1.353
98.216,0.660,2.0510,1.353
98.516,0.660,2.0510,1.353
98.786,0.660,2.0510,1.353
99.056,0.660,2.0510,1.353
99.336,0.660,2.0510,1.353
99.606,0.660,2.0510,1.353
99.870,0.660,2.0510,1.353
100.140,0.660,2.0510,1.353
100.410,0.660,2.0510,1.353
100.700,0.660,2.0510,1.353
100.960,0.660,2.0510,1.353
101.230,0.660,2.0500,1.353
101.500,0.660,2.0510,1.353
101.780,0.660,2.0510,1.353
102.074,0.660,2.0510,1.353
102.344,0.660,2.0510,1.353
102.619,0.660,2.0510,1.353
102.889,0.660,2.0510,1.353
103.169,0.660,2.0510,1.353
103.449,0.660,2.0510,1.353
103.719,0.660,2.0510,1.353
103.989,0.660,2.0510,1.353
104.289,0.660,2.0510,1.353
104.569,0.660,2.0510,1.353
104.837,0.660,2.0510,1.353
105.108,0.660,2.0510,1.353
105.388,0.660,2.0510,1.353
105.659,0.660,2.0510,1.353
105.948,0.660,2.0510,1.353
106.218,0.660,2.0510,1.353
106.499,0.660,2.0510,1.353
106.809,0.660,2.0510,1.353
107.072,0.660,2.0510,1.353
107.342,0.660,2.0510,1.353
107.632,0.660,2.0510,1.353
107.896,0.660,2.0510,1.353
108.167,0.660,2.0510,1.353
108.448,0.660,2.0510,1.353
108.727,0.660,2.0510,1.353
108.988,0.660,2.0510,1.353
109.258,0.660,2.0510,1.353
109.538,0.660,2.0510,1.353
109.800,0.660,2.0510,1.353
110.072,0.660,2.0510,1.353
110.352,0.660,2.0510,1.353
110.632,0.660,2.0510,1.353
110.902,0.660,2.0510,1.353
111.172,0.660,2.0510,1.353
111.452,0.660,2.0510,1.353
111.722,0.660,2.0510,1.353
111.995,0.660,2.0510,1.353
112.265,0.660,2.0510,1.353
112.535,0.660,2.0510,1.353
112.805,0.660,2.0510,1.353
113.076,0.660,2.0510,1.353
113.350,0.660,2.0510,1.353
113.632,0.660,2.0510,1.353
113.902,0.660,2.0510,1.353
114.171,0.660,2.0510,1.353
114.442,0.660,2.0510,1.353
114.754,0.660,2.0510,1.353
115.016,0.660,2.0510,1.353
115.296,0.660,2.0510,1.353
115.566,0.660,2.0510,1.353
115.846,0.660,2.0510,1.353
116.126,0.660,2.0510,1.353
116.386,0.660,2.0510,1.353
116.666,0.660,2.0510,1.353
116.939,0.660,2.0510,1.353
117.219,0.660,2.0510,1.353
117.499,0.660,2.0510,1.353
117.769,0.660,2.0500,1.353
118.029,0.660,2.0510,1.353
118.300,0.660,2.0510,1.353
118.580,0.660,2.0510,1.353
118.850,0.660,2.0510,1.353
119.129,0.660,2.0510,1.353
119.440,0.660,2.0510,1.353
119.714,0.660,2.0500,1.353
119.994,0.660,2.0510,1.353
120.264,0.660,2.0510,1.353
120.533,0.660,2.0500,1.353
120.812,0.660,2.0510,1.353
121.072,0.660,2.0510,1.353
121.352,0.660,2.0510,1.353
121.612,0.660,2.0510,1.353
121.897,0.660,2.0510,1.353
122.267,0.680,0.8490,0.577
122.545,0.680,0.8490,0.577
122.824,0.680,0.8490,0.577
123.086,0.680,0.8490,0.577
123.366,0.680,0.8490,0.577
123.642,0.680,0.8490,0.577
123.911,0.680,0.8490,0.577
2021-01-11 23:16:09
time,voltage,current,power
0.061,0.680,0.8490,0.577
0.351,0.680,0.8490,0.577
0.640,0.680,0.8490,0.577
0.909,0.680,0.8490,0.577
1.176,0.680,0.8490,0.577
1.438,0.680,0.8490,0.577
1.709,0.680,0.8490,0.577
1.970,0.680,0.8490,0.577
2021-01-11 23:17:24
time,voltage,current,power
0.074,0.680,0.8470,0.575
0.341,0.680,0.8470,0.575
0.631,0.680,0.8470,0.575
0.894,0.680,0.8470,0.575
1.165,0.680,0.8470,0.575
1.435,0.680,0.8470,0.575
1.705,0.680,0.8470,0.575
1.975,0.680,0.8470,0.575
2.237,0.680,0.8470,0.575
2.509,0.680,0.8470,0.575
2.789,0.680,0.8470,0.575
3.059,0.680,0.8470,0.575
3.329,0.680,0.8470,0.575
3.600,0.680,0.8470,0.575
3.880,0.680,0.8470,0.575
4.140,0.680,0.8470,0.575
4.417,0.680,0.8470,0.575
4.691,0.680,0.8470,0.575
4.962,0.680,0.8470,0.575
5.230,0.680,0.8470,0.575
5.491,0.680,0.8470,0.575
5.752,0.680,0.8470,0.575
6.021,0.680,0.8470,0.575
6.485,0.680,0.8470,0.575
6.749,0.680,0.7970,0.541
7.029,0.680,0.7970,0.541
7.289,0.680,0.7970,0.541
7.559,0.680,0.7970,0.541
7.839,0.680,0.7970,0.541
8.109,0.680,0.7970,0.541
8.379,0.680,0.7970,0.541
8.652,0.680,0.7970,0.541
8.932,0.680,0.7970,0.541
9.198,0.680,0.7970,0.541
9.458,0.680,0.7970,0.541
9.728,0.680,0.7970,0.541
10.007,0.680,0.7970,0.541
10.277,0.680,0.7970,0.541
10.539,0.680,0.7970,0.541
10.821,0.680,0.7970,0.541
11.093,0.680,0.7970,0.541
11.363,0.680,0.7970,0.541
11.633,0.680,0.7970,0.541
11.904,0.680,0.7970,0.541
12.179,0.680,0.7970,0.541
12.454,0.680,0.7970,0.541
12.725,0.680,0.7970,0.541
12.995,0.680,0.7970,0.541
13.268,0.680,0.7970,0.541
2021-01-11 23:18:43
time,voltage,current,power
0.055,0.000,0.0000,0.000
0.337,0.000,0.0000,0.000
0.620,0.000,0.0000,0.000
0.880,0.000,0.0000,0.000
1.150,0.000,0.0000,0.000
2021-01-11 23:18:52
time,voltage,current,power
0.060,0.000,0.0000,0.000
0.352,0.000,0.0000,0.000
0.617,0.000,0.0000,0.000
0.897,0.000,0.0000,0.000
1.157,0.000,0.0000,0.000
1.430,0.000,0.0000,0.000
1.701,0.000,0.0000,0.000
1.981,0.000,0.0000,0.000
2.250,0.000,0.0000,0.000
2.517,0.000,0.0000,0.000
2.781,0.000,0.0000,0.000
3.056,0.000,0.0000,0.000
3.320,0.000,0.0000,0.000
3.588,0.000,0.0000,0.000
3.858,0.000,0.0000,0.000
4.122,0.000,0.0000,0.000
4.390,0.000,0.0000,0.000
4.650,0.000,0.0000,0.000
4.921,0.000,0.0000,0.000
5.203,0.000,0.0000,0.000
5.469,0.000,0.0000,0.000
5.731,0.000,0.0000,0.000
6.008,0.000,0.0000,0.000
6.285,0.000,0.0000,0.000
6.548,0.000,0.0000,0.000
6.813,0.000,0.0000,0.000
7.080,0.000,0.0000,0.000
7.546,0.000,0.0000,0.000
7.813,0.000,0.0000,0.000
8.091,0.000,0.0000,0.000
8.359,0.000,0.0000,0.000
8.623,0.000,0.0000,0.000
8.891,0.000,0.0000,0.000
9.173,0.000,0.0000,0.000
9.438,0.000,0.0000,0.000
9.702,0.000,0.0000,0.000
9.992,0.000,0.0000,0.000
10.359,0.000,0.0000,0.000
10.628,0.000,0.0000,0.000
10.895,0.000,0.0000,0.000
11.258,0.000,0.0000,0.000
11.526,0.000,0.0000,0.000
11.991,0.000,0.0000,0.000
12.260,0.000,0.0000,0.000
12.725,0.000,0.0000,0.000
13.000,0.000,0.0000,0.000
13.502,0.000,0.0000,0.000
13.765,0.000,0.0000,0.000
14.032,0.000,0.0000,0.000
14.296,0.000,0.0000,0.000
14.585,0.000,0.0000,0.000
14.854,0.000,0.0000,0.000
15.121,0.000,0.0000,0.000
15.386,0.000,0.0000,0.000
15.669,0.000,0.0000,0.000
15.936,0.000,0.0000,0.000
16.211,0.000,0.0000,0.000
16.488,0.000,0.0000,0.000
16.752,0.000,0.0000,0.000
17.020,0.000,0.0000,0.000
17.284,0.000,0.0000,0.000
17.545,0.000,0.0000,0.000
2021-01-11 23:19:28
time,voltage,current,power
0.063,0.100,0.0390,0.003
0.336,0.100,0.0390,0.003
0.605,0.100,0.0390,0.003
0.870,0.100,0.0390,0.003
1.144,0.100,0.0390,0.003
1.401,0.100,0.0390,0.003
1.670,0.100,0.0390,0.003
1.950,0.100,0.0390,0.003
2.227,0.100,0.0390,0.003
2.495,0.100,0.0390,0.003
2.757,0.100,0.0390,0.003
3.032,0.100,0.0390,0.003
3.310,0.100,0.0390,0.003
3.578,0.100,0.0390,0.003
3.844,0.100,0.0390,0.003
4.213,0.100,0.0000,0.000
4.482,0.100,0.0000,0.000
4.753,0.100,0.0000,0.000
5.013,0.100,0.0000,0.000
5.285,0.100,0.0000,0.000
5.545,0.100,0.0000,0.000
5.835,0.100,0.0000,0.000
6.105,0.100,0.0000,0.000
6.369,0.100,0.0000,0.000
6.971,0.100,0.0770,0.007
7.239,0.100,0.0770,0.007
7.704,0.100,0.1480,0.014
7.976,0.100,0.1570,0.015
8.448,0.090,0.1570,0.014
8.723,0.090,0.2360,0.021
9.227,0.090,0.3170,0.028
9.489,0.090,0.3170,0.028
9.973,0.090,0.3870,0.034
10.255,0.090,0.3960,0.035
10.533,0.090,0.3960,0.035
10.793,0.090,0.3960,0.035
11.075,0.090,0.3960,0.035
11.343,0.090,0.3960,0.035
11.611,0.090,0.3960,0.035
11.886,0.090,0.3960,0.035
2021-01-11 23:21:55
time,voltage,current,power
0.062,0.090,0.3960,0.035
0.342,0.090,0.3960,0.035
0.606,0.090,0.3960,0.035
0.882,0.090,0.3960,0.035
1.149,0.090,0.3960,0.035
1.418,0.090,0.3960,0.035
1.681,0.090,0.3960,0.035
1.961,0.090,0.3960,0.035
2.231,0.090,0.3960,0.035
2.508,0.090,0.3960,0.035
2.775,0.090,0.3960,0.035
3.049,0.090,0.3960,0.035
3.316,0.090,0.3960,0.035
3.583,0.090,0.3960,0.035
3.842,0.090,0.3960,0.035
4.114,0.090,0.3960,0.035
4.375,0.090,0.3960,0.035
4.637,0.090,0.3960,0.035
4.900,0.090,0.3960,0.035
5.165,0.090,0.3960,0.035
5.432,0.090,0.3960,0.035
5.712,0.090,0.3960,0.035
5.983,0.090,0.3960,0.035
6.254,0.090,0.3960,0.035
6.534,0.090,0.3960,0.035
6.800,0.090,0.3960,0.035
7.061,0.090,0.3960,0.035
7.323,0.090,0.3960,0.035
7.590,0.090,0.3960,0.035
7.882,0.090,0.3960,0.035
8.150,0.090,0.3960,0.035
8.414,0.090,0.3960,0.035
8.699,0.090,0.3960,0.035
2021-01-11 23:23:31
time,voltage,current,power
0.067,0.090,0.3960,0.035
0.347,0.090,0.3960,0.035
0.627,0.090,0.3960,0.035
0.897,0.090,0.3960,0.035
1.182,0.090,0.3960,0.035
1.440,0.090,0.3960,0.035
1.711,0.090,0.3960,0.035
1.976,0.090,0.3960,0.035
2.264,0.090,0.3960,0.035
2.530,0.090,0.3960,0.035
2.798,0.090,0.3960,0.035
3.063,0.090,0.3960,0.035
3.343,0.090,0.3960,0.035
3.615,0.090,0.3960,0.035
2021-01-11 23:23:58
time,voltage,current,power
0.060,0.090,0.3960,0.035
0.340,0.090,0.3960,0.035
0.609,0.090,0.3960,0.035
0.877,0.090,0.3960,0.035
1.150,0.090,0.3960,0.035
1.423,0.090,0.3960,0.035
1.700,0.090,0.3960,0.035
1.966,0.090,0.3960,0.035
2.231,0.090,0.3960,0.035
2.505,0.090,0.3960,0.035
2.777,0.090,0.3960,0.035
3.057,0.090,0.3960,0.035
3.337,0.090,0.3960,0.035
3.606,0.090,0.3960,0.035
3.874,0.090,0.3960,0.035
4.142,0.090,0.3960,0.035
4.422,0.090,0.3960,0.035
4.676,0.090,0.3960,0.035
4.945,0.090,0.3960,0.035
5.226,0.090,0.3960,0.035
5.505,0.090,0.3960,0.035
5.766,0.090,0.3960,0.035
6.045,0.090,0.3960,0.035
6.306,0.090,0.3960,0.035
6.625,0.090,0.3960,0.035
6.891,0.090,0.3960,0.035
7.164,0.090,0.3960,0.035
7.443,0.090,0.3960,0.035
7.709,0.090,0.3960,0.035
7.978,0.090,0.3960,0.035
8.245,0.090,0.3960,0.035
8.525,0.090,0.3960,0.035
8.795,0.090,0.3960,0.035
9.060,0.090,0.3960,0.035
9.313,0.090,0.3960,0.035
9.605,0.090,0.3960,0.035
9.875,0.090,0.3960,0.035
10.145,0.090,0.3960,0.035
10.415,0.090,0.3960,0.035
10.695,0.090,0.3960,0.035
10.975,0.090,0.3960,0.035
11.235,0.090,0.3960,0.035
11.513,0.090,0.3960,0.035
2021-01-11 23:25:09
time,voltage,current,power
0.061,0.090,0.3960,0.035
0.334,0.090,0.3960,0.035
0.600,0.090,0.3960,0.035
0.881,0.090,0.3960,0.035
1.141,0.090,0.3960,0.035
1.412,0.090,0.3960,0.035
1.686,0.090,0.3960,0.035
1.957,0.090,0.3960,0.035
2.229,0.090,0.3960,0.035
2.491,0.090,0.3960,0.035
2.761,0.090,0.3960,0.035
3.041,0.090,0.3960,0.035
3.315,0.090,0.3960,0.035
3.583,0.090,0.3960,0.035
3.848,0.090,0.3960,0.035
4.111,0.090,0.3960,0.035
4.381,0.090,0.3960,0.035
4.653,0.090,0.3960,0.035
4.913,0.090,0.3960,0.035
5.192,0.090,0.3960,0.035
5.456,0.090,0.3960,0.035
5.719,0.090,0.3960,0.035
5.986,0.090,0.3960,0.035
6.261,0.090,0.3960,0.035
6.536,0.090,0.3960,0.035
6.794,0.090,0.3960,0.035
7.066,0.090,0.3960,0.035
7.339,0.090,0.3960,0.035
7.611,0.090,0.3960,0.035
7.881,0.090,0.3960,0.035
8.151,0.090,0.3960,0.035
8.419,0.090,0.3960,0.035
8.699,0.090,0.3960,0.035
8.981,0.090,0.3960,0.035
9.250,0.090,0.3960,0.035
9.540,0.090,0.3960,0.035
9.810,0.090,0.3960,0.035
10.070,0.090,0.3960,0.035
10.344,0.090,0.3960,0.035
10.606,0.090,0.3960,0.035
10.873,0.090,0.3960,0.035
11.137,0.090,0.3960,0.035
11.399,0.090,0.3960,0.035
11.667,0.090,0.3960,0.035
11.950,0.090,0.3960,0.035
12.217,0.090,0.3960,0.035
12.492,0.090,0.3960,0.035
12.754,0.090,0.3960,0.035
13.017,0.090,0.3960,0.035
13.296,0.090,0.3960,0.035
13.569,0.090,0.3960,0.035
13.829,0.090,0.3960,0.035
14.109,0.090,0.3960,0.035
14.381,0.090,0.3960,0.035
14.653,0.090,0.3960,0.035
14.923,0.090,0.3960,0.035
15.202,0.090,0.3960,0.035
15.470,0.090,0.3960,0.035
15.735,0.090,0.3960,0.035
16.000,0.090,0.3960,0.035
16.266,0.090,0.3960,0.035
16.545,0.090,0.3960,0.035
16.810,0.090,0.3960,0.035
17.074,0.090,0.3960,0.035
17.340,0.090,0.3960,0.035
2021-01-11 23:26:13
time,voltage,current,power
0.060,0.090,0.3960,0.035
0.355,0.090,0.3960,0.035
0.617,0.090,0.3960,0.035
0.887,0.090,0.3960,0.035
1.168,0.090,0.3960,0.035
1.437,0.090,0.3960,0.035
1.697,0.090,0.3960,0.035
1.967,0.090,0.3960,0.035
2.245,0.090,0.3960,0.035
2.521,0.090,0.3960,0.035
2.789,0.090,0.3960,0.035
3.056,0.090,0.3960,0.035
3.332,0.090,0.3960,0.035
3.608,0.090,0.3960,0.035
3.873,0.090,0.3960,0.035
4.134,0.090,0.3960,0.035
4.410,0.090,0.3960,0.035
4.687,0.090,0.3960,0.035
4.953,0.090,0.3960,0.035
5.217,0.090,0.3960,0.035
5.490,0.090,0.3960,0.035
5.769,0.090,0.3960,0.035
2021-01-11 23:26:47
time,voltage,current,power
